STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,DD_DIM,DD_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,CRITERIA,DECIMALS,CONF_STATUS
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,JPN,A,PII_13,PT_SCR_POS_MAX,_T,_T,2023,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISR,A,PII_131,PT_SCR_POS_MAX,_T,_T,2020,Data not provided,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISR,A,PII_131,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_131,PT_SCR_POS_MAX,_T,_T,2020,Data not provided,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_131,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LVA,A,PII_131,PT_SCR_POS_MAX,_T,_T,2020,100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LVA,A,PII_131,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NOR,A,PII_131,PT_SCR_POS_MAX,_T,_T,2020,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NOR,A,PII_131,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,IRL,A,PII_132,PT_SCR_POS_MAX,_T,_T,2020,Data not provided,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,IRL,A,PII_132,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NLD,A,PII_132,PT_SCR_POS_MAX,_T,_T,2020,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NLD,A,PII_132,PT_SCR_POS_MAX,_T,_T,2023,33,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISL,A,PII_133,PT_SCR_POS_MAX,_T,_T,2020,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISL,A,PII_133,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_133,PT_SCR_POS_MAX,_T,_T,2020,Data not provided,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_133,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,KOR,A,PII_133,PT_SCR_POS_MAX,_T,_T,2020,100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,KOR,A,PII_133,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LVA,A,PII_133,PT_SCR_POS_MAX,_T,_T,2020,100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LVA,A,PII_133,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NOR,A,PII_133,PT_SCR_POS_MAX,_T,_T,2020,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NOR,A,PII_133,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,BRA,A,PII_134,PT_SCR_POS_MAX,_T,_T,2020,14,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,BRA,A,PII_134,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NLD,A,PII_134,PT_SCR_POS_MAX,_T,_T,2020,57,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NLD,A,PII_134,PT_SCR_POS_MAX,_T,_T,2023,29,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CHE,A,PII_134,PT_SCR_POS_MAX,_T,_T,2020,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CHE,A,PII_134,PT_SCR_POS_MAX,_T,_T,2023,14,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISL,A,PII_135,PT_SCR_POS_MAX,_T,_T,2020,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISL,A,PII_135,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_135,PT_SCR_POS_MAX,_T,_T,2020,Data not provided,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_135,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,KOR,A,PII_135,PT_SCR_POS_MAX,_T,_T,2020,73,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,KOR,A,PII_135,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,BRA,A,PII_136,PT_SCR_POS_MAX,_T,_T,2020,33,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,BRA,A,PII_136,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SWE,A,PII_136,PT_SCR_POS_MAX,_T,_T,2020,Not tracking,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SWE,A,PII_136,PT_SCR_POS_MAX,_T,_T,2023,Not tracking,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,TUR,A,PII_136,PT_SCR_POS_MAX,_T,_T,2020,Not tracking,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,TUR,A,PII_136,PT_SCR_POS_MAX,_T,_T,2023,Not tracking,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NLD,A,PII_138,PT_SCR_POS_MAX,_T,_T,2020,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NLD,A,PII_138,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CHE,A,PII_138,PT_SCR_POS_MAX,_T,_T,2020,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CHE,A,PII_138,PT_SCR_POS_MAX,_T,_T,2023,80,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,USA,A,PII_138,PT_SCR_POS_MAX,_T,_T,2020,80,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,USA,A,PII_138,PT_SCR_POS_MAX,_T,_T,2023,80,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CHL,A,PII_310,PO,_T,_T,2023,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,EST,A,PII_310,PO,_T,_T,2023,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,FRA,A,PII_310,PO,_T,_T,2023,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,JPN,A,PII_310,PO,_T,_T,2023,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LTU,A,PII_310,PO,_T,_T,2023,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,PER,A,PII_310,PO,_T,_T,2023,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISR,A,PII_3101,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NOR,A,PII_3101,PO,_T,_T,2023,10/10,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,BRA,A,PII_31010,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,IRL,A,PII_31010,PO,_T,_T,2023,97/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NLD,A,PII_31010,PO,_T,_T,2023,Not tracking,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CHE,A,PII_31010,PO,_T,_T,2023,Not tracking,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,TUR,A,PII_31010,PO,_T,_T,2023,Not tracking,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,KOR,A,PII_31011,PO,_T,_T,2023,98/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,DEU,A,PII_3102,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,JPN,A,PII_3102,PO,_T,_T,2023,0/10,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISR,A,PII_3103,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_3103,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LVA,A,PII_3103,PO,_T,_T,2023,4/5,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,DEU,A,PII_3104,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,IRL,A,PII_3104,PO,_T,_T,2023,3/11,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,KOR,A,PII_3105,PO,_T,_T,2023,5/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LVA,A,PII_3105,PO,_T,_T,2023,6/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NOR,A,PII_3105,PO,_T,_T,2023,2/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,IRL,A,PII_3106,PO,_T,_T,2023,4/12,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NLD,A,PII_3106,PO,_T,_T,2023,10/12,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISL,A,PII_3107,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ISR,A,PII_3107,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_3107,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,KOR,A,PII_3107,PO,_T,_T,2023,0/11,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NOR,A,PII_3107,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,BRA,A,PII_3108,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,TUR,A,PII_3108,PO,_T,_T,2023,100/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ITA,A,PII_3109,PO,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LVA,A,PII_3109,PO,_T,_T,2023,19/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,POL,A,PII_3101,PT_SCR_POS_MAX,_T,_T,2023,80,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVN,A,PII_3101,PT_SCR_POS_MAX,_T,_T,2023,100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SWE,A,PII_3101,PT_SCR_POS_MAX,_T,_T,2023,100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CZE,A,PII_31010,PT_SCR_POS_MAX,_T,_T,2023,97,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,FIN,A,PII_31010,PT_SCR_POS_MAX,_T,_T,2023,98,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GRC,A,PII_31010,PT_SCR_POS_MAX,_T,_T,2023,Not available,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVK,A,PII_3103,PT_SCR_POS_MAX,_T,_T,2023,100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVN,A,PII_3103,PT_SCR_POS_MAX,_T,_T,2023,100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,USA,A,PII_3103,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,FIN,A,PII_3104,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,POL,A,PII_3105,PT_SCR_POS_MAX,_T,_T,2023,11,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVK,A,PII_3105,PT_SCR_POS_MAX,_T,_T,2023,33,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,DNK,A,PII_3106,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GRC,A,PII_3106,PT_SCR_POS_MAX,_T,_T,2023,25,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVN,A,PII_3107,PT_SCR_POS_MAX,_T,_T,2023,27,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ESP,A,PII_3107,PT_SCR_POS_MAX,_T,_T,2023,0,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GBR,A,PII_3107,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CZE,A,PII_3108,PT_SCR_POS_MAX,_T,_T,2023,6,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,DNK,A,PII_3108,PT_SCR_POS_MAX,_T,_T,2023,Not tracking,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,FIN,A,PII_3108,PT_SCR_POS_MAX,_T,_T,2023,100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVK,A,PII_3109,PT_SCR_POS_MAX,_T,_T,2023,70,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GBR,A,PII_3109,PT_SCR_POS_MAX,_T,_T,2023,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SWE,A,PII_313,PO,_T,_T,2022,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CHE,A,PII_313,PO,_T,_T,2022,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GBR,A,PII_31310,PO,_T,_T,2022,Not available,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,DNK,A,PII_31311,PO,_T,_T,2022,59/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GRC,A,PII_31311,PO,_T,_T,2022,90/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CRI,A,PII_31313,PO,_T,_T,2022,34/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NZL,A,PII_31313,PO,_T,_T,2022,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CRI,A,PII_31315,PO,_T,_T,2022,99/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,LUX,A,PII_31315,PO,_T,_T,2022,87/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ARG,A,PII_31316,PO,_T,_T,2022,Not available,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,AUT,A,PII_31317,PO,_T,_T,2022,31/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CAN,A,PII_31317,PO,_T,_T,2022,44/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CRI,A,PII_31317,PO,_T,_T,2022,Not available,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,HUN,A,PII_31317,PO,_T,_T,2022,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,PRT,A,PII_31317,PO,_T,_T,2022,40/100,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVN,A,PII_3132,PO,_T,_T,2022,22/24,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SWE,A,PII_3132,PO,_T,_T,2022,8/24,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,USA,A,PII_3132,PO,_T,_T,2022,19/24,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,POL,A,PII_3134,PO,_T,_T,2022,2/3,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVK,A,PII_3134,PO,_T,_T,2022,2/3,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVN,A,PII_3134,PO,_T,_T,2022,2/3,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,USA,A,PII_3134,PO,_T,_T,2022,0/3,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,DNK,A,PII_3135,PO,_T,_T,2022,1/3,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GRC,A,PII_3135,PO,_T,_T,2022,0/3,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,POL,A,PII_3136,PO,_T,_T,2022,2/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVK,A,PII_3136,PO,_T,_T,2022,2/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVN,A,PII_3136,PO,_T,_T,2022,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ESP,A,PII_3136,PO,_T,_T,2022,8/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CZE,A,PII_3137,PO,_T,_T,2022,4/7,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,DNK,A,PII_3137,PO,_T,_T,2022,1/7,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GRC,A,PII_3137,PO,_T,_T,2022,5/7,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,SVK,A,PII_3138,PO,_T,_T,2022,0/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,ESP,A,PII_3138,PO,_T,_T,2022,0/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GBR,A,PII_3138,PO,_T,_T,2022,5/9,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CZE,A,PII_3139,PO,_T,_T,2022,9/15,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,FIN,A,PII_3139,PO,_T,_T,2022,10/15,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,GRC,A,PII_3139,PO,_T,_T,2022,8/15,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CAN,A,PII_313,PT_SCR_POS_MAX,_T,_T,2022,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,NZL,A,PII_313,PT_SCR_POS_MAX,_T,_T,2022,,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,AUT,A,PII_31310,PT_SCR_POS_MAX,_T,_T,2022,18,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,BEL,A,PII_31310,PT_SCR_POS_MAX,_T,_T,2022,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,CHL,A,PII_31310,PT_SCR_POS_MAX,_T,_T,2022,3,A,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,COL,A,PII_31310,PT_SCR_POS_MAX,_T,_T,2022,Data pending,V,0,_T,0,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),I,FRA,A,PII_31310,PT_SCR_POS_MAX,_T,_T,2022,Not available,A,0,_T,0,
