Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Units]
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2009","0","2009","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2010","0","2010","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2011","0","2011","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2012","0","2012","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2013","0.15","2013","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2014","0.1","2014","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2017","0.5","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2018","0.75","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2019","1","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2005","0.85","2005","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"11","11.b","11.b.1","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2006","0.875","2006","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
